Order_Date,Order_Priority,Ord_id
2011-03-10,CRITICAL,Ord_4086
2011-12-17,NOT SPECIFIED,Ord_4087
2009-04-22,LOW,Ord_4088
2012-08-07,MEDIUM,Ord_4089
2012-03-17,NOT SPECIFIED,Ord_4090
2011-10-15,MEDIUM,Ord_4091
2011-11-09,LOW,Ord_4092
2011-01-26,HIGH,Ord_4093
2012-08-28,HIGH,Ord_4094
2009-09-23,CRITICAL,Ord_4095
2011-04-09,NOT SPECIFIED,Ord_4096
2010-01-19,NOT SPECIFIED,Ord_4097
2012-10-18,LOW,Ord_4098
2010-09-19,HIGH,Ord_4099
2011-05-20,MEDIUM,Ord_4100
2011-06-22,MEDIUM,Ord_4101
2012-05-06,HIGH,Ord_4102
2011-07-29,CRITICAL,Ord_4103
2011-03-23,MEDIUM,Ord_4104
2011-10-28,NOT SPECIFIED,Ord_4105
2010-02-10,HIGH,Ord_4106
2009-09-19,HIGH,Ord_4107
2009-11-14,CRITICAL,Ord_4108
2011-12-18,NOT SPECIFIED,Ord_4109
2009-12-16,CRITICAL,Ord_4110
2010-04-25,MEDIUM,Ord_4111
2012-05-20,LOW,Ord_4112
2012-08-27,MEDIUM,Ord_4113
2012-11-20,HIGH,Ord_4114
2010-11-14,CRITICAL,Ord_4115
2009-01-06,NOT SPECIFIED,Ord_4116
2012-07-06,NOT SPECIFIED,Ord_4117
2012-09-18,NOT SPECIFIED,Ord_4118
2009-12-21,HIGH,Ord_4119
2009-09-25,LOW,Ord_4120
2009-03-26,CRITICAL,Ord_4121
2009-04-23,CRITICAL,Ord_4122
2012-03-26,MEDIUM,Ord_4123
2010-02-20,LOW,Ord_4124
2012-10-24,CRITICAL,Ord_4125
2009-05-03,LOW,Ord_4126
2010-01-29,CRITICAL,Ord_4127
2012-08-28,HIGH,Ord_4128
2009-09-14,MEDIUM,Ord_4129
2009-11-12,MEDIUM,Ord_4130
2012-01-04,HIGH,Ord_4131
2011-02-09,HIGH,Ord_4132
2009-04-22,MEDIUM,Ord_4133
2012-01-05,HIGH,Ord_4134
2010-04-02,MEDIUM,Ord_4135
2010-09-25,MEDIUM,Ord_4136
2010-11-24,MEDIUM,Ord_4137
2011-06-30,LOW,Ord_4138
2010-02-14,HIGH,Ord_4139
2010-03-05,HIGH,Ord_4140
2010-03-04,HIGH,Ord_4141
2009-10-03,MEDIUM,Ord_4142
2009-09-10,CRITICAL,Ord_4143
2012-04-10,CRITICAL,Ord_4144
2012-10-26,CRITICAL,Ord_4145
2009-06-01,CRITICAL,Ord_4146
2011-04-20,MEDIUM,Ord_4147
2009-06-01,NOT SPECIFIED,Ord_4148
2012-05-25,CRITICAL,Ord_4149
2010-04-02,CRITICAL,Ord_4150
2009-01-29,CRITICAL,Ord_4151
2012-01-10,MEDIUM,Ord_4152
2012-08-26,HIGH,Ord_4153
2011-05-02,HIGH,Ord_4154
2009-02-03,NOT SPECIFIED,Ord_4155
2011-11-26,LOW,Ord_4156
2011-04-19,NOT SPECIFIED,Ord_4157
2009-08-26,CRITICAL,Ord_4158
2011-09-19,CRITICAL,Ord_4159
2009-10-29,MEDIUM,Ord_4160
2010-10-20,MEDIUM,Ord_4161
2009-11-05,LOW,Ord_4162
2012-04-06,NOT SPECIFIED,Ord_4163
2009-04-24,LOW,Ord_4164
2012-07-04,LOW,Ord_4165
2009-10-07,HIGH,Ord_4166
2010-03-26,LOW,Ord_4167
2010-02-26,MEDIUM,Ord_4168
2012-08-02,MEDIUM,Ord_4169
2009-12-11,CRITICAL,Ord_4170
2012-10-08,MEDIUM,Ord_4171
2010-12-05,LOW,Ord_4172
2010-09-23,NOT SPECIFIED,Ord_4173
2010-08-02,CRITICAL,Ord_4174
2009-03-26,NOT SPECIFIED,Ord_4175
2012-01-08,HIGH,Ord_4176
2011-12-05,NOT SPECIFIED,Ord_4177
2009-12-26,LOW,Ord_4178
2011-02-05,LOW,Ord_4179
2012-10-02,NOT SPECIFIED,Ord_4180
2011-08-31,CRITICAL,Ord_4181
2009-07-12,LOW,Ord_4182
2010-05-27,CRITICAL,Ord_4183
2012-02-07,NOT SPECIFIED,Ord_4184
2009-06-13,HIGH,Ord_4185
2009-08-03,CRITICAL,Ord_4186
2012-06-06,MEDIUM,Ord_4187
2011-10-29,LOW,Ord_4188
2012-12-16,HIGH,Ord_4189
2011-02-07,NOT SPECIFIED,Ord_4190
2009-09-08,LOW,Ord_4191
2012-11-26,NOT SPECIFIED,Ord_4192
2010-11-17,LOW,Ord_4193
2009-06-01,LOW,Ord_4194
2010-09-23,NOT SPECIFIED,Ord_4195
2010-12-25,MEDIUM,Ord_4196
2012-06-20,HIGH,Ord_4197
2012-07-27,LOW,Ord_4198
2012-01-30,CRITICAL,Ord_4199
2011-09-28,LOW,Ord_4200
2010-12-26,LOW,Ord_4201
2010-12-21,LOW,Ord_4202
2011-06-22,NOT SPECIFIED,Ord_4203
2009-01-09,NOT SPECIFIED,Ord_4204
2011-07-28,MEDIUM,Ord_4205
2012-12-30,NOT SPECIFIED,Ord_4206
2010-09-03,MEDIUM,Ord_4207
2010-02-24,HIGH,Ord_4208
2012-10-18,MEDIUM,Ord_4209
2012-04-05,MEDIUM,Ord_4210
2009-04-05,MEDIUM,Ord_4211
2012-12-09,NOT SPECIFIED,Ord_4212
2010-10-09,HIGH,Ord_4213
2009-07-06,LOW,Ord_4214
2011-06-09,LOW,Ord_4215
2009-10-20,MEDIUM,Ord_4216
2011-12-18,HIGH,Ord_4217
2012-08-14,HIGH,Ord_4218
2012-04-13,HIGH,Ord_4219
2010-02-05,HIGH,Ord_4220
2009-06-05,HIGH,Ord_4221
2009-10-19,LOW,Ord_4222
2010-10-18,LOW,Ord_4223
2012-09-15,NOT SPECIFIED,Ord_4224
2009-08-05,LOW,Ord_4225
2009-06-30,NOT SPECIFIED,Ord_4226
2009-06-08,HIGH,Ord_4227
2011-01-06,MEDIUM,Ord_4228
2010-06-17,NOT SPECIFIED,Ord_4229
2012-09-15,HIGH,Ord_4230
2010-06-20,HIGH,Ord_4231
2009-10-21,LOW,Ord_4232
2009-04-15,CRITICAL,Ord_4233
2011-12-09,MEDIUM,Ord_4234
2011-04-25,NOT SPECIFIED,Ord_4235
2012-06-18,CRITICAL,Ord_4236
2010-01-28,MEDIUM,Ord_4237
2009-03-25,CRITICAL,Ord_4238
2011-08-21,MEDIUM,Ord_4239
2012-07-31,CRITICAL,Ord_4240
2012-08-20,CRITICAL,Ord_4241
2009-07-04,LOW,Ord_4242
2009-05-14,LOW,Ord_4243
2009-01-28,LOW,Ord_4244
2011-02-17,HIGH,Ord_4245
2009-11-25,LOW,Ord_4246
2009-07-17,MEDIUM,Ord_4247
2009-11-09,CRITICAL,Ord_4248
2012-02-18,NOT SPECIFIED,Ord_4249
2012-08-07,HIGH,Ord_4250
2012-08-30,HIGH,Ord_4251
2010-11-04,LOW,Ord_4252
2012-01-15,MEDIUM,Ord_4253
2012-10-29,NOT SPECIFIED,Ord_4254
2009-07-17,NOT SPECIFIED,Ord_4255
2012-10-27,NOT SPECIFIED,Ord_4256
2009-06-28,LOW,Ord_4257
2010-10-08,HIGH,Ord_4258
2012-03-15,NOT SPECIFIED,Ord_4259
2010-05-24,CRITICAL,Ord_4260
2009-11-24,CRITICAL,Ord_4261
2012-12-08,MEDIUM,Ord_4262
2012-02-09,CRITICAL,Ord_4263
2012-04-15,MEDIUM,Ord_4264
2011-06-12,HIGH,Ord_4265
2010-09-10,LOW,Ord_4266
2009-08-10,NOT SPECIFIED,Ord_4267
2010-09-26,NOT SPECIFIED,Ord_4268
2011-09-10,LOW,Ord_4269
2010-03-07,CRITICAL,Ord_4270
2010-06-18,LOW,Ord_4271
2011-08-08,LOW,Ord_4272
2009-03-18,MEDIUM,Ord_4273
2011-06-23,CRITICAL,Ord_4274
2012-08-14,MEDIUM,Ord_4275
2009-05-08,NOT SPECIFIED,Ord_4276
2009-05-22,CRITICAL,Ord_4277
2010-04-09,HIGH,Ord_4278
2012-05-26,HIGH,Ord_4279
2011-07-07,NOT SPECIFIED,Ord_4280
2010-08-06,LOW,Ord_4281
2009-05-25,HIGH,Ord_4282
2012-12-25,NOT SPECIFIED,Ord_4283
2012-08-26,HIGH,Ord_4284
2011-06-25,HIGH,Ord_4285
2010-12-19,LOW,Ord_4286
2011-09-09,NOT SPECIFIED,Ord_4287
2012-11-19,HIGH,Ord_4288
2009-05-02,MEDIUM,Ord_4289
2012-01-11,CRITICAL,Ord_4290
2010-05-29,HIGH,Ord_4291
2009-05-12,LOW,Ord_4292
2011-11-18,NOT SPECIFIED,Ord_4293
2011-01-19,NOT SPECIFIED,Ord_4294
2011-12-31,MEDIUM,Ord_4295
2011-07-25,MEDIUM,Ord_4296
2010-11-13,NOT SPECIFIED,Ord_4297
2012-12-08,LOW,Ord_4298
2012-10-06,HIGH,Ord_4299
2012-05-02,LOW,Ord_4300
2012-03-26,CRITICAL,Ord_4301
2012-02-18,CRITICAL,Ord_4302
2011-07-11,CRITICAL,Ord_4303
2012-04-18,CRITICAL,Ord_4304
2011-05-25,MEDIUM,Ord_4305
2012-02-01,CRITICAL,Ord_4306
2010-03-10,LOW,Ord_4307
2010-03-18,NOT SPECIFIED,Ord_4308
2010-05-24,HIGH,Ord_4309
2009-12-10,LOW,Ord_4310
2012-03-31,HIGH,Ord_4311
2011-06-28,CRITICAL,Ord_4312
2009-04-06,HIGH,Ord_4313
2009-12-02,MEDIUM,Ord_4314
2011-04-21,NOT SPECIFIED,Ord_4315
2010-04-07,HIGH,Ord_4316
2012-05-17,NOT SPECIFIED,Ord_4317
2009-03-18,CRITICAL,Ord_4318
2012-10-08,LOW,Ord_4319
2012-03-30,LOW,Ord_4320
2011-07-05,CRITICAL,Ord_4321
2010-11-26,MEDIUM,Ord_4322
2011-02-11,CRITICAL,Ord_4323
2011-06-02,LOW,Ord_4324
2010-11-29,MEDIUM,Ord_4325
2010-07-23,LOW,Ord_4326
2010-07-04,LOW,Ord_4327
2012-12-11,CRITICAL,Ord_4328
2009-05-25,NOT SPECIFIED,Ord_4329
2011-01-27,MEDIUM,Ord_4330
2010-08-19,LOW,Ord_4331
2010-12-27,MEDIUM,Ord_4332
2009-06-17,NOT SPECIFIED,Ord_4333
2009-05-16,HIGH,Ord_4334
2010-12-30,LOW,Ord_4335
2009-05-02,MEDIUM,Ord_4336
2011-08-20,MEDIUM,Ord_4337
2011-11-14,LOW,Ord_4338
2012-01-10,HIGH,Ord_4339
2012-06-20,MEDIUM,Ord_4340
2011-12-09,MEDIUM,Ord_4341
2011-07-02,NOT SPECIFIED,Ord_4342
2010-10-30,NOT SPECIFIED,Ord_4343
2012-12-04,HIGH,Ord_4344
2010-03-09,CRITICAL,Ord_4345
2011-03-09,LOW,Ord_4346
2010-05-29,LOW,Ord_4347
2011-10-09,NOT SPECIFIED,Ord_4348
2012-08-14,HIGH,Ord_4349
2010-05-24,LOW,Ord_4350
2011-09-22,MEDIUM,Ord_4351
2009-05-20,NOT SPECIFIED,Ord_4352
2009-04-17,CRITICAL,Ord_4353
2009-04-05,HIGH,Ord_4354
2010-02-03,MEDIUM,Ord_4355
2011-07-11,MEDIUM,Ord_4356
2009-11-20,MEDIUM,Ord_4357
2009-07-14,LOW,Ord_4358
2011-07-14,LOW,Ord_4359
2012-11-18,LOW,Ord_4360
2011-12-21,NOT SPECIFIED,Ord_4361
2011-03-15,LOW,Ord_4362
2010-05-05,MEDIUM,Ord_4363
2009-05-07,LOW,Ord_4364
2011-02-21,LOW,Ord_4365
2011-03-16,NOT SPECIFIED,Ord_4366
2011-11-01,CRITICAL,Ord_4367
2012-03-03,CRITICAL,Ord_4368
2011-07-16,CRITICAL,Ord_4369
2012-03-09,NOT SPECIFIED,Ord_4370
2012-12-28,NOT SPECIFIED,Ord_4371
2012-07-04,HIGH,Ord_4372
2012-12-13,CRITICAL,Ord_4373
2012-01-27,HIGH,Ord_4374
2009-05-08,MEDIUM,Ord_4375
2009-11-16,CRITICAL,Ord_4376
2010-03-28,NOT SPECIFIED,Ord_4377
2011-01-03,NOT SPECIFIED,Ord_4378
2012-07-20,LOW,Ord_4379
2010-10-04,LOW,Ord_4380
2010-06-09,NOT SPECIFIED,Ord_4381
2011-09-15,MEDIUM,Ord_4382
2009-06-17,LOW,Ord_4383
2011-10-14,MEDIUM,Ord_4384
2010-07-04,CRITICAL,Ord_4385
2011-08-09,LOW,Ord_4386
2010-07-17,HIGH,Ord_4387
2011-01-21,LOW,Ord_4388
2011-05-21,CRITICAL,Ord_4389
2012-05-24,CRITICAL,Ord_4390
2010-09-26,LOW,Ord_4391
2011-04-08,NOT SPECIFIED,Ord_4392
2009-05-25,MEDIUM,Ord_4393
2012-01-19,HIGH,Ord_4394
2012-08-01,MEDIUM,Ord_4395
2009-01-25,CRITICAL,Ord_4396
2012-10-03,NOT SPECIFIED,Ord_4397
2011-04-20,LOW,Ord_4398
2011-08-01,LOW,Ord_4399
2010-11-19,HIGH,Ord_4400
2010-04-03,MEDIUM,Ord_4401
2009-03-06,HIGH,Ord_4402
2009-01-14,CRITICAL,Ord_4403
2009-09-01,HIGH,Ord_4404
2010-11-20,LOW,Ord_4405
2012-02-02,LOW,Ord_4406
2011-08-20,LOW,Ord_4407
2009-05-19,MEDIUM,Ord_4408
2009-12-06,HIGH,Ord_4409
2010-11-11,HIGH,Ord_4410
2009-07-24,NOT SPECIFIED,Ord_4411
2011-09-12,MEDIUM,Ord_4412
2010-08-29,MEDIUM,Ord_4413
2011-06-12,LOW,Ord_4414
2011-01-22,CRITICAL,Ord_4415
2009-07-09,NOT SPECIFIED,Ord_4416
2010-12-02,LOW,Ord_4417
2010-11-16,MEDIUM,Ord_4418
2009-01-05,LOW,Ord_4419
2009-07-04,MEDIUM,Ord_4420
2009-07-07,LOW,Ord_4421
2011-11-10,LOW,Ord_4422
2012-12-25,HIGH,Ord_4423
2009-11-11,NOT SPECIFIED,Ord_4424
2010-09-29,CRITICAL,Ord_4425
2009-08-27,LOW,Ord_4426
2011-12-05,LOW,Ord_4427
2012-08-13,MEDIUM,Ord_4428
2010-07-09,HIGH,Ord_4429
2009-03-20,LOW,Ord_4430
2009-09-04,MEDIUM,Ord_4431
2009-04-09,MEDIUM,Ord_4432
2010-04-07,LOW,Ord_4433
2009-04-08,CRITICAL,Ord_4434
2009-03-06,NOT SPECIFIED,Ord_4435
2010-09-21,CRITICAL,Ord_4436
2009-09-27,NOT SPECIFIED,Ord_4437
2010-06-16,HIGH,Ord_4438
2011-06-02,MEDIUM,Ord_4439
2011-10-12,LOW,Ord_4440
2011-02-20,HIGH,Ord_4441
2010-12-21,LOW,Ord_4442
2009-11-20,CRITICAL,Ord_4443
2010-07-01,LOW,Ord_4444
2011-11-24,HIGH,Ord_4445
2010-06-25,MEDIUM,Ord_4446
2010-07-26,NOT SPECIFIED,Ord_4447
2012-11-02,MEDIUM,Ord_4448
2009-05-16,HIGH,Ord_4449
2009-05-13,HIGH,Ord_4450
2009-08-18,MEDIUM,Ord_4451
2011-10-04,CRITICAL,Ord_4452
2012-02-12,NOT SPECIFIED,Ord_4453
2009-01-13,LOW,Ord_4454
2012-02-24,CRITICAL,Ord_4455
2010-01-23,LOW,Ord_4456
2012-06-03,HIGH,Ord_4457
2010-05-17,NOT SPECIFIED,Ord_4458
2009-01-08,CRITICAL,Ord_4459
2011-02-15,NOT SPECIFIED,Ord_4460
2012-10-16,LOW,Ord_4461
2012-11-05,NOT SPECIFIED,Ord_4462
2010-09-26,LOW,Ord_4463
2010-10-26,MEDIUM,Ord_4464
2009-03-11,LOW,Ord_4465
2009-12-17,NOT SPECIFIED,Ord_4466
2010-09-07,HIGH,Ord_4467
2010-04-11,LOW,Ord_4468
2012-03-23,CRITICAL,Ord_4469
2009-02-10,NOT SPECIFIED,Ord_4470
2009-12-13,NOT SPECIFIED,Ord_4471
2011-02-08,CRITICAL,Ord_4472
2011-02-18,LOW,Ord_4473
2010-10-05,HIGH,Ord_4474
2011-02-03,NOT SPECIFIED,Ord_4475
2012-06-10,HIGH,Ord_4476
2010-12-12,HIGH,Ord_4477
2010-12-18,NOT SPECIFIED,Ord_4478
2012-11-02,NOT SPECIFIED,Ord_4479
2012-10-30,CRITICAL,Ord_4480
2010-08-31,LOW,Ord_4481
2010-08-10,NOT SPECIFIED,Ord_4482
2012-03-15,NOT SPECIFIED,Ord_4483
2009-04-02,LOW,Ord_4484
2009-04-29,HIGH,Ord_4485
2012-10-27,CRITICAL,Ord_4486
2012-05-21,CRITICAL,Ord_4487
2012-09-20,MEDIUM,Ord_4488
2012-10-01,LOW,Ord_4489
2009-04-24,NOT SPECIFIED,Ord_4490
2009-08-29,LOW,Ord_4491
2012-05-21,LOW,Ord_4492
2010-12-31,NOT SPECIFIED,Ord_4493
2009-11-02,HIGH,Ord_4494
2009-02-25,LOW,Ord_4495
2009-09-15,HIGH,Ord_4496
2011-12-19,HIGH,Ord_4497
2011-07-26,LOW,Ord_4498
2009-01-28,HIGH,Ord_4499
2012-04-11,HIGH,Ord_4500
2011-09-29,HIGH,Ord_4501
2010-10-04,HIGH,Ord_4502
2009-03-18,NOT SPECIFIED,Ord_4503
2009-08-24,NOT SPECIFIED,Ord_4504
2010-11-13,CRITICAL,Ord_4505
2010-01-14,CRITICAL,Ord_4506
2010-12-30,NOT SPECIFIED,Ord_4507
2010-03-25,NOT SPECIFIED,Ord_4508
2012-08-19,LOW,Ord_4509
2010-05-17,LOW,Ord_4510
2010-07-26,LOW,Ord_4511
2010-03-07,CRITICAL,Ord_4512
2012-07-12,CRITICAL,Ord_4513
2009-10-04,HIGH,Ord_4514
2010-08-14,MEDIUM,Ord_4515
2009-12-07,HIGH,Ord_4516
2011-10-30,MEDIUM,Ord_4517
2012-03-27,MEDIUM,Ord_4518
2011-07-06,LOW,Ord_4519
2012-11-14,HIGH,Ord_4520
2009-05-16,CRITICAL,Ord_4521
2011-07-06,HIGH,Ord_4522
2011-02-20,CRITICAL,Ord_4523
2010-09-07,MEDIUM,Ord_4524
2011-02-02,NOT SPECIFIED,Ord_4525
2011-01-30,NOT SPECIFIED,Ord_4526
2012-09-11,NOT SPECIFIED,Ord_4527
2011-10-12,HIGH,Ord_4528
2010-03-28,MEDIUM,Ord_4529
2009-02-17,CRITICAL,Ord_4530
2009-05-27,CRITICAL,Ord_4531
2011-03-03,CRITICAL,Ord_4532
2012-07-21,NOT SPECIFIED,Ord_4533
2012-03-28,LOW,Ord_4534
2012-04-28,MEDIUM,Ord_4535
2012-07-12,LOW,Ord_4536
2011-10-12,NOT SPECIFIED,Ord_4537
2011-04-30,MEDIUM,Ord_4538
2010-10-16,LOW,Ord_4539
2010-06-25,CRITICAL,Ord_4540
2012-01-13,CRITICAL,Ord_4541
2009-04-26,MEDIUM,Ord_4542
2010-09-15,LOW,Ord_4543
2011-05-07,HIGH,Ord_4544
2010-03-31,NOT SPECIFIED,Ord_4545
2012-02-07,CRITICAL,Ord_4546
2011-04-18,HIGH,Ord_4547
2010-12-26,LOW,Ord_4548
2010-11-19,NOT SPECIFIED,Ord_4549
2012-10-27,MEDIUM,Ord_4550
2009-06-01,HIGH,Ord_4551
2012-11-12,HIGH,Ord_4552
2011-05-05,NOT SPECIFIED,Ord_4553
2009-08-30,NOT SPECIFIED,Ord_4554
2010-06-11,NOT SPECIFIED,Ord_4555
2010-07-25,CRITICAL,Ord_4556
2009-07-13,LOW,Ord_4557
2009-07-02,LOW,Ord_4558
2009-12-07,NOT SPECIFIED,Ord_4559
2011-03-14,HIGH,Ord_4560
2010-01-18,NOT SPECIFIED,Ord_4561
2012-05-03,LOW,Ord_4562
2009-12-16,MEDIUM,Ord_4563
2011-12-18,NOT SPECIFIED,Ord_4564
2009-05-25,LOW,Ord_4565
2012-02-10,NOT SPECIFIED,Ord_4566
2012-01-09,NOT SPECIFIED,Ord_4567
2010-08-06,LOW,Ord_4568
2012-06-22,MEDIUM,Ord_4569
2012-09-14,CRITICAL,Ord_4570
2012-11-25,NOT SPECIFIED,Ord_4571
2012-12-06,NOT SPECIFIED,Ord_4572
2011-11-28,CRITICAL,Ord_4573
2011-11-12,HIGH,Ord_4574
2010-01-11,CRITICAL,Ord_4575
2009-09-29,HIGH,Ord_4576
2010-07-04,MEDIUM,Ord_4577
2011-05-20,NOT SPECIFIED,Ord_4578
2011-11-09,NOT SPECIFIED,Ord_4579
2010-01-02,NOT SPECIFIED,Ord_4580
2011-10-03,CRITICAL,Ord_4581
2010-04-03,LOW,Ord_4582
2011-09-19,HIGH,Ord_4583
2010-03-08,CRITICAL,Ord_4584
2010-09-20,LOW,Ord_4585
2010-08-04,NOT SPECIFIED,Ord_4586
2012-01-26,MEDIUM,Ord_4587
2012-12-19,CRITICAL,Ord_4588
2009-03-27,LOW,Ord_4589
2012-06-29,NOT SPECIFIED,Ord_4590
2012-12-01,HIGH,Ord_4591
2010-04-27,NOT SPECIFIED,Ord_4592
2011-03-10,CRITICAL,Ord_4593
2011-03-31,HIGH,Ord_4594
2010-09-24,MEDIUM,Ord_4595
2009-09-07,CRITICAL,Ord_4596
2012-01-16,MEDIUM,Ord_4597
2012-05-29,HIGH,Ord_4598
2009-10-04,MEDIUM,Ord_4599
2012-12-27,MEDIUM,Ord_4600
2012-03-29,CRITICAL,Ord_4601
2009-08-05,NOT SPECIFIED,Ord_4602
2011-01-05,MEDIUM,Ord_4603
2010-06-21,HIGH,Ord_4604
2010-07-07,CRITICAL,Ord_4605
2011-09-24,LOW,Ord_4606
2011-06-27,MEDIUM,Ord_4607
2011-06-26,LOW,Ord_4608
2010-05-06,CRITICAL,Ord_4609
2009-09-17,LOW,Ord_4610
2010-05-05,NOT SPECIFIED,Ord_4611
2011-02-07,CRITICAL,Ord_4612
2009-05-11,MEDIUM,Ord_4613
2010-09-01,LOW,Ord_4614
2009-02-15,NOT SPECIFIED,Ord_4615
2011-12-11,CRITICAL,Ord_4616
2012-06-19,MEDIUM,Ord_4617
2009-11-05,HIGH,Ord_4618
2012-02-08,LOW,Ord_4619
2011-08-18,HIGH,Ord_4620
2009-07-05,HIGH,Ord_4621
2012-02-09,NOT SPECIFIED,Ord_4622
2009-07-01,LOW,Ord_4623
2012-10-18,NOT SPECIFIED,Ord_4624
2011-11-02,HIGH,Ord_4625
2012-03-28,NOT SPECIFIED,Ord_4626
2012-09-28,MEDIUM,Ord_4627
2010-12-16,MEDIUM,Ord_4628
2010-02-08,NOT SPECIFIED,Ord_4629
2009-06-04,MEDIUM,Ord_4630
2011-10-11,CRITICAL,Ord_4631
2011-01-17,MEDIUM,Ord_4632
2012-03-27,HIGH,Ord_4633
2012-11-17,NOT SPECIFIED,Ord_4634
2012-03-03,NOT SPECIFIED,Ord_4635
2009-12-19,NOT SPECIFIED,Ord_4636
2009-04-07,HIGH,Ord_4637
2012-11-22,LOW,Ord_4638
2011-12-25,MEDIUM,Ord_4639
2009-06-30,HIGH,Ord_4640
2012-01-06,LOW,Ord_4641
2010-02-26,MEDIUM,Ord_4642
2009-05-09,HIGH,Ord_4643
2010-01-14,HIGH,Ord_4644
2011-03-06,LOW,Ord_4645
2009-02-01,LOW,Ord_4646
2010-02-22,CRITICAL,Ord_4647
2010-08-01,LOW,Ord_4648
2009-08-16,NOT SPECIFIED,Ord_4649
2010-05-11,NOT SPECIFIED,Ord_4650
2010-02-12,MEDIUM,Ord_4651
2009-01-12,MEDIUM,Ord_4652
2010-05-28,NOT SPECIFIED,Ord_4653
2010-04-29,MEDIUM,Ord_4654
2009-06-09,NOT SPECIFIED,Ord_4655
2011-05-06,NOT SPECIFIED,Ord_4656
2011-10-26,CRITICAL,Ord_4657
2009-06-24,HIGH,Ord_4658
2011-12-07,LOW,Ord_4659
2011-12-17,NOT SPECIFIED,Ord_4660
2009-10-19,HIGH,Ord_4661
2012-09-30,MEDIUM,Ord_4662
2012-02-09,LOW,Ord_4663
2010-01-01,MEDIUM,Ord_4664
2010-04-04,NOT SPECIFIED,Ord_4665
2010-08-29,LOW,Ord_4666
2010-04-20,LOW,Ord_4667
2011-10-01,HIGH,Ord_4668
2009-12-27,NOT SPECIFIED,Ord_4669
2009-02-05,MEDIUM,Ord_4670
2009-05-24,MEDIUM,Ord_4671
2011-03-09,HIGH,Ord_4672
2011-04-16,MEDIUM,Ord_4673
2011-12-17,CRITICAL,Ord_4674
2009-09-22,HIGH,Ord_4675
2011-03-05,HIGH,Ord_4676
2010-09-20,HIGH,Ord_4677
2012-07-21,NOT SPECIFIED,Ord_4678
2009-02-28,LOW,Ord_4679
2012-09-14,MEDIUM,Ord_4680
2011-10-20,CRITICAL,Ord_4681
2009-02-11,NOT SPECIFIED,Ord_4682
2009-08-14,CRITICAL,Ord_4683
2010-10-14,HIGH,Ord_4684
2010-12-08,MEDIUM,Ord_4685
2010-11-01,CRITICAL,Ord_4686
2010-05-24,LOW,Ord_4687
2011-06-10,MEDIUM,Ord_4688
2012-09-10,CRITICAL,Ord_4689
2012-04-14,CRITICAL,Ord_4690
2010-05-13,LOW,Ord_4691
2011-12-05,CRITICAL,Ord_4692
2012-03-01,MEDIUM,Ord_4693
2012-08-27,MEDIUM,Ord_4694
2011-09-01,MEDIUM,Ord_4695
2012-06-13,NOT SPECIFIED,Ord_4696
2010-10-31,HIGH,Ord_4697
2009-02-26,HIGH,Ord_4698
2009-09-16,NOT SPECIFIED,Ord_4699
2011-11-17,LOW,Ord_4700
2009-02-01,CRITICAL,Ord_4701
2012-12-03,MEDIUM,Ord_4702
2010-06-01,HIGH,Ord_4703
2012-03-23,HIGH,Ord_4704
2012-07-08,MEDIUM,Ord_4705
2009-04-23,MEDIUM,Ord_4706
2012-01-22,MEDIUM,Ord_4707
2012-03-06,MEDIUM,Ord_4708
2009-11-09,MEDIUM,Ord_4709
2009-09-04,CRITICAL,Ord_4710
2010-10-04,LOW,Ord_4711
2010-07-26,HIGH,Ord_4712
2012-04-20,MEDIUM,Ord_4713
2009-04-30,CRITICAL,Ord_4714
2010-12-04,CRITICAL,Ord_4715
2009-02-08,NOT SPECIFIED,Ord_4716
2010-10-04,MEDIUM,Ord_4717
2012-09-06,NOT SPECIFIED,Ord_4718
2011-12-06,LOW,Ord_4719
2010-07-21,LOW,Ord_4720
2009-08-11,CRITICAL,Ord_4721
2009-03-26,NOT SPECIFIED,Ord_4722
2009-07-06,CRITICAL,Ord_4723
2012-11-03,NOT SPECIFIED,Ord_4724
2011-12-29,CRITICAL,Ord_4725
2012-06-24,CRITICAL,Ord_4726
2010-03-07,CRITICAL,Ord_4727
2009-02-19,HIGH,Ord_4728
2009-12-28,CRITICAL,Ord_4729
2009-03-06,LOW,Ord_4730
2012-10-23,HIGH,Ord_4731
2011-05-22,MEDIUM,Ord_4732
2010-07-27,CRITICAL,Ord_4733
2010-01-09,LOW,Ord_4734
2009-12-06,CRITICAL,Ord_4735
2009-08-28,MEDIUM,Ord_4736
2012-11-01,CRITICAL,Ord_4737
2009-08-15,HIGH,Ord_4738
2010-11-10,MEDIUM,Ord_4739
2009-12-16,CRITICAL,Ord_4740
2011-07-22,MEDIUM,Ord_4741
2012-09-04,CRITICAL,Ord_4742
2010-05-26,HIGH,Ord_4743
2012-04-03,MEDIUM,Ord_4744
2012-12-15,NOT SPECIFIED,Ord_4745
2009-11-10,LOW,Ord_4746
2011-03-08,NOT SPECIFIED,Ord_4747
2011-05-12,HIGH,Ord_4748
2012-12-26,HIGH,Ord_4749
2011-08-28,HIGH,Ord_4750
2010-05-05,HIGH,Ord_4751
2009-02-14,CRITICAL,Ord_4752
2010-07-01,LOW,Ord_4753
2011-07-03,LOW,Ord_4754
2010-01-22,HIGH,Ord_4755
2009-04-16,NOT SPECIFIED,Ord_4756
2009-10-25,CRITICAL,Ord_4757
